video_id,upload_days,title,description,tags,duration,subscriber_count,view22,like_22,comment_22,view_inc_23,view_inc_24_noon,view_inc_24_night,view_inc_25_noon,view_inc_25_night,like_inc_23,like_inc_24_noon,like_inc_24_night,like_inc_25_noon,like_inc_25_night,comment_inc_23,comment_inc_24_noon,comment_inc_24_night,comment_inc_25_noon,comment_inc_25_night,like_26,comment_26,view_26
EJsDeLdLFY0,1907,1,0,0,4.366667,52400,120594,309,27,332,529,280,186,179,2,5,2,3,2,1,0,0,0,1,325,29,122306
jaRb6aGs8dk,1113,1,8,8,1.4,1710000,643655,1959,0,2957,2244,430,921,355,21,16,6,7,1,0,0,0,0,0,2015,0,651420
nNCNOWNrYU4,15,3,24,21,76.566666,0,1339,32,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,1350
hvnOXkXTUNs,366,3,15,0,134.66667,413000,28070,98,10,9,8,7,4,2,1,0,1,0,0,0,0,0,0,0,100,10,28104
9un7yFpFuV8,2233,2,2,7,2.65,297000,222678,1239,43,1151,1256,592,513,478,6,10,3,4,0,0,0,0,0,0,1264,43,227140
rMZeR2Aa3m4,79,0,0,0,520.68335,393000,1031,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1033
VRIj8w397ro,119,0,0,0,71.51667,393000,685,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2,686
buzNPP3vpgE,73,3,6,20,37.233334,0,14226,107,3,342,515,82,176,98,0,0,0,0,1,0,0,0,0,0,108,3,15560
Vbdxi9VU4_M,898,0,0,0,3.55,50700000,5670109,92691,1742,749,704,263,279,249,4,2,3,5,0,0,0,0,0,0,92713,1742,5672976
lXwp45hgXck,36,0,0,0,4.1666665,50700000,607459,18863,836,4321,4158,1627,2026,1076,38,40,12,14,12,-1,-2,2,1,0,19004,835,623898
3d6IKK7tmXY,58,0,0,0,2.6333334,50700000,2416304,53401,1500,20574,18160,5444,6920,5512,183,144,44,51,41,5,2,0,0,-1,53963,1507,2485969
u9jRMnEbn54,4415,0,0,0,1.05,3210000,387833,471,114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471,114,387835
nTpEtUc4Rhw,37,2,12,13,61.783333,393000,1113,23,1,20,30,22,24,15,0,0,0,0,0,0,0,0,0,0,23,1,1233
QxauJg9UKDA,61,0,0,0,42.816666,0,53224,1064,22,309,196,58,109,65,3,-1,2,1,2,0,0,0,0,0,1072,22,54274
_9gZ9x0cgQA,2230,0,0,0,3.1666667,37500000,107377865,174736,0,64563,67650,18243,21451,19162,77,121,33,59,36,0,0,0,0,0,175150,0,107622414
5mSezvKLxVM,2796,0,0,0,1.3166667,8220000,619064,4561,668,4,6,0,1,4,0,0,0,0,0,0,0,0,0,0,4561,668,619080
BNw5_tiYpWc,72,0,0,0,60.833332,37500000,652040,2531,0,1027,965,359,292,361,2,-1,2,0,1,0,0,0,0,0,2536,0,655787
KNT3l_KT2nY,3174,0,0,0,2.9833333,297000,130665,701,62,16,21,4,5,5,3,0,0,0,0,0,0,0,0,0,704,62,130726
2h9xxAWT0Xw,954,0,0,0,241.41667,3410000,167697,1201,22,8,4,2,2,2,1,0,0,0,0,0,0,0,0,0,1202,22,167718
YKBuUgFZZ2k,71,3,51,21,62.866665,100000,12606,177,6,7,5,3,2,2,0,0,0,0,0,0,0,0,0,0,177,6,12627
pSbDWcs9Emg,1397,0,0,0,3.2833333,37500000,12841283,17439,0,1715,1438,627,514,609,2,2,1,0,0,0,0,0,0,0,17445,0,12847908
IejzyigTSyw,49,1,4,12,1.0,1710000,10856,447,38,86,104,26,81,24,4,6,1,1,0,0,0,0,0,0,459,38,11220
mg9Lp_7nHuE,1462,0,0,0,2.1,52400,71105,201,5,145,221,92,101,107,2,0,0,0,2,0,0,0,0,0,205,5,71841
Ix9NXVIbm2A,2795,0,0,0,3.9666667,50700000,158472572,762391,17319,16189,17312,6436,8524,6004,85,54,28,23,27,-2,2,0,-1,0,762645,17318,158538872
BMQZt4i21w8,540,0,0,0,4.1833334,297000,76443,1121,62,174,139,57,51,42,1,3,0,0,0,0,0,0,0,0,1124,62,77028
lxI5zfuauRs,378,1,12,17,89.95,1710000,586437,2460,126,218,295,118,82,57,0,0,1,0,1,0,0,0,0,0,2462,126,587271
hgoiG2BkO6k,459,3,53,21,81.333336,100000,53458,517,32,3,9,1,1,1,-1,0,0,0,0,0,0,0,0,0,516,32,53474
cVL97QQhyfM,1214,0,0,0,30.666666,37500000,1119835,2506,0,1313,1078,400,526,281,4,1,0,2,1,0,0,0,0,0,2517,0,1124273
F0IL4JGh8CA,1080,0,0,0,1.8833333,37500000,8516390,11977,0,1325,1269,420,465,383,1,1,0,-1,0,0,0,0,0,0,11977,0,8521416
VUP636vOuxg,2933,0,0,0,5.5,297000,27650,304,33,2,4,0,1,1,1,-1,0,0,0,0,0,0,0,0,304,33,27658
NVKAXZRdBNk,3232,0,0,0,8.866667,50700000,391928,10557,1573,3,6,2,1,3,0,0,0,1,0,0,0,0,0,0,10558,1573,391950
hH-yP3RQ8NU,70,0,0,0,73.4,393000,424,14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,426
yS2WbAWeWhc,1160,2,8,18,61.133335,1710000,410744,1428,95,494,506,188,142,88,5,5,0,0,0,0,0,0,0,0,1440,95,412384
UIaUoKRE4vc,4464,0,0,0,3.2833333,1710000,1359549,1363,0,90,52,21,27,10,0,0,1,0,0,0,0,0,0,0,1364,0,1359791
9lZflWn8Yq0,23,0,0,0,2.05,3210000,154808,6407,297,848,814,370,317,258,27,10,2,3,8,1,0,0,0,0,6468,299,157951
n0ls3O7kDn4,1613,0,0,0,1.6833333,1710000,13565,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,13571
Oi5w5tvP8Oo,781,1,17,16,238.56667,1710000,374616,1808,134,302,330,108,140,72,2,1,1,1,0,0,0,0,0,0,1816,134,375777
vIlMQMUsQxo,9,2,16,10,2.4166667,413000,23030,121,14,576,3958,4963,765,253,8,10,8,0,2,0,0,0,0,0,149,15,33731
jVmwkIHWvWA,76,0,0,0,532.13336,393000,948,52,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,949
EQIMPWTSrdU,39,3,19,13,75.183334,393000,815,34,1,12,22,14,18,8,0,0,0,1,0,0,0,0,0,0,35,1,897
tvtnYDkRyns,55,3,7,20,60.483334,0,445715,3342,62,12412,3500,399,2157,576,31,14,3,5,2,0,1,0,0,0,3406,64,467510
P49QKYRt06U,1682,0,0,0,2.3166666,37500000,498285498,1729636,0,203497,202594,40121,85699,37622,781,833,177,366,86,0,0,0,0,0,1732591,0,499006481
s_aX6F7BX20,53,0,0,0,4.15,297000,37270,1561,132,557,282,88,105,103,24,3,2,4,1,0,1,2,-1,0,1604,134,38637
rt-HHLJLIyw,1175,2,14,14,184.31667,1710000,592923,2202,95,489,541,274,239,217,4,2,0,1,3,0,0,0,0,0,2212,95,594861
VcetObMdVyM,86,0,0,4,2.6666667,3210000,163079,4486,340,3072,5799,2536,1833,1033,19,36,14,10,8,0,1,0,0,0,4581,341,178285
eC6vmGXaCus,1854,0,0,0,2.05,52400,118556,362,9,200,253,163,107,122,2,2,2,0,0,0,0,0,0,0,369,9,119477
lR3x7Z_10ck,53,3,7,17,58.916668,0,50316,606,11,1118,547,124,253,112,3,2,0,1,0,0,0,0,0,0,611,11,52774
q7Tu68aky4k,3005,1,7,9,4.9166665,1710000,2206961,7057,262,11155,13480,5470,6943,3804,68,65,27,26,10,0,0,0,0,0,7268,262,2253660
fu5P58Y66Po,60,0,0,0,58.633335,0,312898,5400,75,3220,3082,769,1277,558,72,58,13,26,11,0,0,0,0,0,5644,75,325297
3pqezRR5xIc,1088,0,0,0,242.43333,3410000,81008,718,21,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,718,21,81017
uFWrju9qrWQ,1892,0,0,0,3.4166667,3210000,1417443,8027,207,239,210,83,70,67,2,1,0,0,0,0,0,0,0,0,8032,207,1418266
bJ3NQGYTUK4,4212,0,0,0,2.0333333,3210000,78278,355,48,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,355,48,78281
ATAxTLKp8cY,433,2,51,21,83.15,100000,31111,385,15,9,11,5,3,5,1,1,0,0,0,0,0,0,0,0,387,15,31148
eMGfJwRVaD4,3098,0,0,0,6.35,8220000,99217,1231,194,1,3,2,5,2,0,0,0,1,0,0,0,0,0,0,1231,194,99229
NAb3OcoO_Tc,1887,0,0,0,1.8833333,37500000,16130684,0,0,3543,3119,1296,1299,1160,0,0,0,0,0,0,0,0,0,0,0,0,16144294
2SD8eaV9uts,30,3,7,19,97.833336,0,453833,2500,45,16290,41362,8351,27672,10538,81,146,25,120,25,3,1,1,1,0,2964,52,572612
uPaS-549ZMM,8,1,9,15,54.55,1710000,63214,557,55,2480,1987,572,563,253,15,9,5,6,2,0,2,1,1,0,594,59,69545
l5uYhajbd_4,1152,0,0,0,246.7,3410000,73287,713,23,6,14,5,2,3,-1,0,1,0,0,0,0,0,0,0,714,23,73334
WlCwHtVkS-M,1958,0,0,0,1.4666667,3210000,31809,554,28,6,5,3,3,3,0,0,0,0,0,0,0,0,0,0,554,28,31832
WZ1ykdkDDPI,390,1,3,0,58.416668,37500000,3061929,8227,0,7739,8222,2457,2703,2353,20,14,-1,14,7,0,0,0,0,0,8286,0,3090081
KbX3OsvEVFI,1850,1,2,0,5.0833335,52400,143198,290,10,1364,2568,1530,1220,984,2,4,0,1,1,0,0,0,0,0,298,10,151476
iP3sAmGmA4c,39,0,2,0,43.95,0,16952,232,7,637,343,124,162,118,4,3,0,-1,0,1,0,0,0,0,241,8,18796
MZQ8YDTFsaw,40,2,49,21,60.783333,100000,289749,4019,105,2746,2741,1342,1165,210,33,30,8,4,4,2,4,0,5,0,4104,118,298595
5Pz1D1w3h-s,1132,2,32,19,60.133335,100000,234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235
xRUT4tVaPkY,31,2,50,21,65.25,100000,27670,404,28,153,188,96,75,18,3,2,1,1,0,0,0,0,0,0,411,28,28316
e01JEX_2zeQ,14,2,7,16,0.6,1710000,37640,656,22,1774,2207,1086,1199,487,67,60,33,40,17,0,0,0,1,0,892,23,45148
YFRglA04z8U,36,2,50,21,65.25,100000,29619,434,19,198,278,93,66,25,1,1,1,1,0,0,0,0,0,0,441,19,30415
xqooC4ZG75Y,2951,1,6,5,2.8166666,1710000,11344073,47234,2536,43893,63263,26337,28387,11835,324,388,204,185,59,4,7,5,3,3,48508,2561,11537055
KSkVjkZe0WQ,295,0,0,0,58.983334,37500000,1751975,5032,0,5137,3742,1093,1597,839,9,6,3,3,1,0,0,0,0,0,5063,0,1767033
Y3DG1uq2KJk,1862,0,0,0,3.05,52400,2404444,4305,147,6892,14274,5872,8324,4553,9,18,12,8,1,0,0,1,0,0,4360,148,2447774
ieUoK_peoNI,100,1,2,17,3.0,0,535,8,1,25,45,20,14,5,0,0,0,0,0,0,0,0,0,0,8,1,649
hZr3p55QV6A,737,2,8,17,12.25,1710000,140668,770,39,228,307,174,92,120,0,2,1,2,0,0,0,0,0,0,776,39,141716
alY23DZ7n7M,69,0,0,0,537.9667,393000,899,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,899
zQLdqnICsS8,2271,2,11,17,2.05,1710000,6175663,30229,580,30880,37893,18336,14287,8922,221,262,105,90,51,0,0,0,0,0,31054,580,6297913
DZPReoDCGI8,496,0,0,0,78.416664,100000,2235,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2235
TB7cuGEL3ms,458,2,50,21,77.51667,100000,249925,2476,115,255,263,116,138,25,3,-1,1,1,0,0,0,0,0,0,2483,115,250938
6jw8g1MJZuc,384,2,52,21,80.066666,100000,24603,218,6,4,8,3,3,1,0,0,0,1,-1,0,0,0,0,0,218,6,24622
L70jsue-wEg,1482,1,12,14,4.35,3210000,10805432,23846,1029,70791,121686,62485,50055,28011,128,165,64,57,32,6,10,0,9,1,24340,1055,11162744
Q0HyYlWuxzc,1222,0,0,0,2.1,37500000,11876313,25828,0,7054,7000,1872,3127,2585,23,14,6,13,4,0,0,0,0,0,25900,0,11904497
cUKIB5bjxww,39,2,51,21,60.666668,100000,32255,548,20,779,1103,704,231,84,8,18,6,1,3,3,1,0,0,0,588,24,35457
KS6Co35jyRM,184,0,0,0,60.133335,37500000,777018,2130,0,1507,1580,594,548,537,2,0,1,1,2,0,0,0,0,0,2137,0,782927
Zb39-Yy3pwU,932,0,0,0,241.8,3410000,145536,1029,26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1029,26,145543
plaIQJWaum0,5,0,0,0,0.51666665,8220000,49291,3767,307,10558,14186,8129,6560,4708,233,214,105,139,71,9,12,4,9,6,4708,346,100886
KI-wQOUwrgo,1153,0,0,0,245.48334,3410000,132685,1013,25,30,44,25,23,4,0,1,0,0,0,0,0,0,0,0,1015,25,132850
YNug8Pwb24s,118,0,0,0,66.55,393000,806,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,806
3zWC3HjPcEM,1560,0,0,0,60.533333,37500000,5403333,9971,0,2721,1961,961,647,650,6,3,6,2,3,0,0,0,0,0,9991,0,5411210
FPQ7oBWCTgs,1672,0,0,0,59.6,37500000,56815453,110029,0,5073,4295,1745,1812,1524,8,6,3,4,-2,0,0,0,0,0,110053,0,56833036
UVY68vFiApA,2706,0,0,0,1.4166666,37500000,86381951,64653,0,48900,47203,10851,13340,8314,169,153,23,45,24,0,0,0,0,0,65145,0,86537636
MOPqv1Pp70s,81,2,50,21,64.98333,100000,33870,442,21,98,107,30,31,11,0,0,1,0,0,0,0,0,0,0,443,21,34187
x_W4cuth-5A,883,0,0,0,242.25,3410000,277946,3179,27,5,3,2,1,3,0,0,0,0,0,0,0,0,0,0,3179,27,277972
zKF97IQ4nV0,2474,0,0,0,2.2333333,37500000,952961911,0,0,242579,231929,52135,80935,38609,0,0,0,0,0,0,0,0,0,0,0,0,953712540
YgmAZ8xjZzM,61,0,0,0,532.15,393000,1081,47,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,47,0,1084
URhjRrt7B6w,1843,0,1,0,2.3,52400,976,8,2,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,2,989
tHACy9sFcNU,2018,0,0,0,1.9166666,37500000,5231319,4811,0,3326,3192,1297,1228,1047,3,5,5,1,1,0,0,0,0,0,4831,0,5244235
H2LnXIHCfT0,16,1,2,5,3.5333333,50700000,1824563,49231,2016,53643,95863,32317,27572,20820,771,742,257,317,212,28,12,1,8,11,52010,2080,2088988
j0IjoxH4brI,4822,0,0,0,2.0666666,1710000,1109542,1023,0,71,58,26,18,17,0,0,0,0,0,0,0,0,0,0,1023,0,1109768
muAxPK2VyBg,36,3,7,21,96.98333,0,7476,101,10,6,11,1,5,1,0,0,1,0,0,0,0,0,0,0,102,10,7506
o6R2czvhhzY,10,1,14,18,188.06667,1710000,55027,396,24,1092,977,304,261,105,4,5,1,5,0,0,0,0,0,0,411,24,57965
587iqr3i_Vg,2598,0,0,0,1.4666667,52400,2733,13,0,18,29,29,21,13,0,1,0,0,0,0,0,0,0,0,14,0,2862
hrf4MgZt5fg,1719,0,0,0,46.15,37500000,4246124,6221,0,1171,780,372,272,266,1,2,1,1,0,0,0,0,0,0,6226,0,4249522
NNyU6AvQjKg,12,2,4,16,714.98334,0,13328,275,38,1022,1200,536,472,378,10,9,5,5,0,19,1,0,0,0,306,59,17317
Pte6ogs9FEE,100,3,55,21,62.733334,100000,24468,402,22,33,67,23,21,8,0,1,1,0,0,0,0,0,0,0,404,22,24644
t3CoEyYEf4A,129,0,0,0,3.8166666,50700000,19836436,368775,13740,40241,42342,15762,16974,12701,282,212,76,96,60,30,13,7,2,1,369730,13794,19992449
Zq3t1Uqf5IA,62,0,0,0,120.6,50700000,445774,17976,433,150,166,37,59,41,2,1,1,0,0,0,0,0,0,0,17981,433,446360
Ixe0xV-7D7w,1840,0,1,0,2.5,52400,50698,245,4,724,1768,1808,731,654,3,18,9,6,7,0,1,0,1,0,295,6,56962
UA_Y7FK-v20,461,3,53,21,73.01667,100000,19863,185,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,13,19865
chLPtnCBOGM,73,0,0,0,2.15,37500000,1573844,8108,0,35948,42197,9147,20440,8155,226,294,71,97,25,0,0,0,0,0,9041,0,1722105
peyaaDJ-z1I,272,0,0,0,481.51666,3410000,118367,2462,15,85,143,25,26,6,1,2,2,0,0,0,0,0,0,0,2467,15,118697
3ItkRqqv2eQ,851,0,0,0,243.23334,3410000,124901,1586,20,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1586,20,124916
ejI-_XLqfN0,2355,0,0,0,257.53333,3410000,1335670,4710,90,536,447,233,265,71,2,1,1,1,0,0,0,0,0,0,4718,90,1337904
IIcy9E3vksw,394,3,53,21,79.63333,100000,32426,350,26,5,4,1,1,3,0,0,0,0,0,0,0,0,0,0,350,26,32442
M3yeZ66Qoy0,24,1,7,4,2.1333334,37500000,559523,3113,0,11791,10318,2836,4132,2633,33,24,14,9,14,0,0,0,0,0,3236,0,599099
gBuEaoBJjQI,438,0,8,10,3.5166667,1710000,43861,348,50,273,285,99,117,72,2,2,1,0,0,0,0,0,0,0,353,50,44818
Bcqyx1EdTNo,69,0,0,7,0.31666666,1710000,22753,805,49,97,115,43,37,9,4,4,2,1,0,0,0,0,0,0,817,49,23085
r8JUGMuX1qQ,287,0,0,0,79.666664,0,8746,83,8,11,8,3,0,3,0,0,0,0,0,0,0,0,0,0,83,8,8780
nmNDwSFvRgs,556,0,0,0,30.416666,37500000,9081087,31770,0,6957,5187,1343,2846,1570,22,18,2,12,1,0,0,0,0,0,31833,0,9103277
Vub4u87Jnfg,85,2,48,21,61.216667,100000,47855,546,32,35,36,15,13,4,0,0,0,1,0,0,0,0,0,0,547,32,47965
ltB_LYx-Tfw,83,0,0,0,71.5,393000,388,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,389
hUMauVMFh1k,2258,1,7,5,2.2333333,1710000,476707,1417,89,1401,1421,553,471,361,8,10,8,3,1,0,0,0,0,0,1450,89,481272
he5o2mK4W2U,378,3,25,18,127.75,413000,35792,196,13,237,400,225,204,114,4,1,0,2,1,0,0,0,0,0,206,13,37046
eWi9fy1YiyU,77,3,52,21,66.03333,100000,22285,343,30,289,336,95,61,15,4,2,1,1,0,0,0,0,0,0,353,30,23189
_lhbeLfLwYQ,545,0,0,0,10.283334,297000,19960,566,81,44,12,8,7,9,0,1,0,0,0,0,0,0,0,0,567,81,20049
0CeB81uYd_k,86,0,0,0,65.28333,393000,379,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,380
r68FFqZuNZM,145,0,0,0,3.1166666,297000,66386,1717,187,130,112,33,39,24,2,4,1,4,0,0,0,0,0,0,1729,187,66794
ocayA5Y_Em4,1870,1,0,0,3.25,52400,12612,102,7,135,299,64,33,26,4,2,0,0,0,0,0,0,0,0,108,7,13209
7iG4MsWpZ2Y,1131,1,4,6,0.8833333,1710000,50704,212,0,259,184,42,65,26,1,3,0,1,0,0,0,0,0,0,217,0,51322
scE5zptMFUU,1519,1,7,6,2.2666667,1710000,4370792,16125,477,33246,34186,21637,10541,10229,145,128,73,36,30,0,0,0,0,0,16557,476,4491742
T7T5D0DmCls,27,2,10,18,60.0,1710000,37877,405,36,907,767,324,290,189,0,5,0,2,0,0,0,0,0,0,411,36,40592
bR8kGWBQP10,450,2,9,18,17.716667,1710000,28205,358,40,27,16,7,7,17,0,0,-1,0,0,0,0,0,0,0,357,40,28296
ifGV58LYXro,131,0,0,0,3.2166667,297000,68403,1679,184,221,174,48,75,42,4,3,3,2,0,0,0,0,0,0,1692,184,69073
ybLsGS3-LBo,2067,0,0,0,2.3666666,37500000,45487738,0,0,163550,198043,44474,83805,24868,0,0,0,0,0,0,0,0,0,0,0,0,46126648
QyV5OIX42p4,230,0,0,0,74.11667,0,19153,165,26,41,30,5,13,11,0,0,0,0,1,0,0,0,0,0,166,26,19269
OXqU8fmxLfY,4388,0,0,0,0.8666667,3210000,277606,367,59,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,367,59,277616
6venN3Vu0A8,1105,1,7,1,2.9333334,1710000,48784,158,13,89,80,42,38,29,0,0,1,0,0,0,0,0,0,0,159,13,49091
3m6rfNDihYw,1402,0,0,0,63.05,37500000,22137739,45323,0,16398,12258,3951,7191,3513,59,55,17,55,5,0,0,0,0,0,45566,0,22193218
RcM_-tVpEqY,103,0,1,0,553.1667,393000,1582,46,2,20,14,10,7,5,0,0,0,0,0,0,0,0,0,0,46,2,1643
n65JBcDUvW4,1711,0,0,0,215.25,3410000,2851506,15475,296,1795,1537,402,473,306,12,11,4,7,2,1,0,0,0,0,15514,297,2856886
0myr2UaONTM,216,0,0,0,60.166668,37500000,506332,1327,0,480,423,181,146,158,1,3,0,0,-1,0,0,0,0,0,1330,0,507978
pMoBXk1NRqA,1129,0,0,0,2.9,52400,4084,24,1,22,23,31,13,11,0,0,0,0,0,0,0,0,0,0,24,1,4187
jGJEEszCfGk,1229,0,0,0,240.55,3410000,175809,1242,36,36,27,11,16,6,1,0,1,0,0,0,0,0,0,0,1244,36,175936
qMJcPyuNZv8,1873,0,0,0,3.4833333,52400,129214,296,3,838,1389,710,443,398,1,0,2,0,3,0,0,0,0,0,303,3,133282
-wr2aIoc5Aw,1135,0,0,0,3.1333334,3210000,1996842,12301,442,890,889,407,366,328,7,4,7,1,1,0,0,1,0,0,12324,443,2000374
fCo0nco7pO8,2034,0,0,0,2.1166666,37500000,5808860,0,0,3818,4185,1428,1530,1319,0,0,0,0,0,0,0,0,0,0,0,0,5824596
Q6H_jW0Hay4,405,0,0,0,243.53334,3410000,875091,8515,145,1142,975,431,402,305,8,7,2,3,4,0,0,0,0,0,8546,146,879403
vgpmOgnpYHI,17,3,23,21,73.05,0,2771,55,3,0,2,2,-1,1,0,-1,0,0,0,0,0,0,0,0,54,3,2776
S_vVV8Y2tmQ,1032,0,0,0,2.45,37500000,19163796,43321,0,862,789,216,307,219,-2,2,2,0,4,0,0,0,0,0,43326,0,19166858
h9dgeNyj9_E,574,0,0,0,237.55,3410000,1890378,19715,197,3842,2724,836,935,674,18,5,6,3,3,0,1,0,0,0,19769,199,1901447
byeV0dra8Po,2578,2,4,12,2.0,1710000,275522,657,21,703,670,143,238,102,7,4,1,1,1,0,0,0,0,0,671,21,277556
wPR0cRXEcfU,383,3,26,22,129.03334,413000,45494,296,26,83,99,44,46,18,0,1,0,0,0,0,0,0,0,0,297,26,45812
nG6B1_FnEw4,122,0,0,0,2.15,37500000,1208095,5524,0,2782,2829,942,1199,1100,8,6,2,2,3,0,0,0,0,0,5548,0,1219739
qCu28o5Q3Pc,691,0,0,0,2.4666667,37500000,59050005,175974,0,7469,7308,3231,7398,5928,11,13,8,21,16,0,0,0,0,0,176086,0,59096108
f5rpoxbWeOM,1969,0,0,0,2.3666666,37500000,2828340,3884,0,1753,1550,664,548,575,1,0,0,0,1,0,0,0,0,0,3886,0,2835011
km85x5eVKeo,446,0,2,0,59.583332,37500000,7552526,29819,0,8231,5731,1743,1951,1777,5,-3,0,0,-1,0,0,0,0,0,29821,0,7573487
k1DGiuxur50,4,2,0,4,482.11667,3410000,11011,329,12,27962,19556,3346,3467,1657,246,146,18,18,12,8,2,0,1,0,792,23,70767
1i_ia5eBxA0,1826,1,1,0,2.2,52400,42389,134,1,179,297,213,78,106,1,0,0,1,0,0,0,0,0,0,136,1,43353
8vM-HetYh5g,88,0,0,0,60.083332,37500000,480155,1775,0,1558,894,358,222,358,2,1,0,0,0,0,0,0,0,0,1779,0,484136
7V4pijKuqMc,67,0,0,0,60.716667,37500000,337330,1252,0,930,821,389,223,275,5,-1,1,0,0,0,0,0,0,0,1257,0,340525
uSqxxhdI06s,1907,0,1,0,2.6666667,52400,1469196,1219,24,10982,22885,9357,11991,5919,12,14,4,5,3,0,0,1,0,0,1262,25,1534662
uSqxxhdI06s,1907,0,1,0,2.6666667,52400,1469196,1219,24,10982,22885,9357,11991,5919,12,14,4,5,3,0,0,1,0,0,1262,25,1534662
m3dv_tB5ZJU,2681,0,0,0,4.35,297000,25516,282,32,8,3,1,5,1,0,0,0,0,0,0,0,0,0,0,282,32,25535
chfevgydhG4,39,1,1,8,48.75,0,403760,9459,78,7444,12398,3637,5406,1166,89,139,52,39,5,0,0,3,0,0,9816,81,437638
scHS8YaYoRA,2820,0,0,0,3.9333334,50700000,27320502,214085,7779,5348,5514,1550,1834,1847,48,56,25,13,17,0,-1,0,0,-1,214278,7775,27340324
nJ-F4iiwRgY,1913,0,0,0,1.8833333,37500000,119312575,0,0,33275,30490,8428,13577,11671,0,0,0,0,0,0,0,0,0,0,0,0,119444714
hUvTuFLl_ds,1871,0,0,0,1.8666667,37500000,9013704,0,0,21521,20489,4891,8969,4878,0,0,0,0,0,0,0,0,0,0,0,0,9089972
37S4JH1Efr0,1852,0,0,0,2.6666667,52400,67709,179,1,151,162,98,78,108,0,0,1,0,0,0,0,0,0,0,180,1,68363
NVf0iOcdfvA,238,0,0,0,64.4,37500000,612655,1265,0,1529,1272,538,516,505,2,5,1,1,1,0,0,0,0,0,1274,0,618057
rscp3l2_5cM,72,0,0,0,537.15,393000,503,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,505
hgPpiYy9pt4,1855,0,0,0,2.4833333,52400,5348,30,3,6,12,7,4,3,0,0,0,0,0,0,0,0,0,0,30,3,5388
rd7LKZ-ahlg,389,1,3,16,55.016666,27300,359134,1731,51,615,1234,608,473,214,2,16,6,4,2,0,0,0,0,0,1762,51,362520
i0qSIhvUNEg,1882,0,0,0,2.2833333,52400,68000,85,8,1137,2174,1342,806,645,3,0,0,2,0,0,0,0,0,0,90,8,74606
sI7_TGZaOIE,2938,1,5,6,4.0833335,1710000,7169999,12740,934,8361,10259,4241,3887,2826,43,48,19,27,16,2,3,1,3,0,12910,943,7203205
dL8m1-hFgLQ,150,0,0,0,85.816666,393000,667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,667
YXfE1vANe3Q,131,0,0,0,62.4,37500000,611712,1803,0,873,756,294,164,231,1,0,0,0,1,0,0,0,0,0,1804,0,614587
2FAKT8WvEak,3167,0,0,0,13.4,50700000,429292,10179,1040,5,5,3,1,1,0,-1,0,0,0,0,0,0,0,0,10178,1040,429320
RBR46ECIvns,13,1,6,11,0.38333333,1710000,11766,298,14,1263,496,242,298,84,20,20,15,7,4,0,0,0,0,0,378,14,14367
4GEE3PYnqCw,842,0,0,0,243.91667,3410000,274812,4545,40,62,53,15,17,13,0,0,0,0,0,0,0,0,0,0,4545,40,275027
3OqBwQCqPGE,187,0,1,0,506.25,393000,1438,46,0,1,4,0,-4,0,0,0,0,0,0,0,0,0,0,0,46,0,1439
aVsoQbm9O3w,1464,1,9,19,715.01666,1710000,1026467,5603,555,6762,9679,5343,4214,3051,40,58,37,23,12,1,5,2,1,0,5791,565,1059521
k09nnGtmIdA,9,0,6,0,42.566666,0,20344,314,5,2714,2220,488,1007,318,22,23,8,18,5,0,0,1,0,0,426,6,29269
un8eixtr7h8,338,0,0,0,82.5,100000,715,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,715
89XPBelvrZk,321,0,0,0,0.0,3410000,5591475,74565,0,6842,6287,2025,2777,1722,103,94,12,37,40,0,0,0,0,0,74927,0,5616871
ViHCtPd4cAg,55,0,0,0,51.7,393000,856,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,858
