video_id,view_22,like_22,subscriber_count,comment_22,view_23,like_23,comment_23,view_24,like_24,comment_24,view_24_23,like_24_23,comment_24_23,view_25_9,like_25_9,comment_25_9,view_25_17,like_25_17,comment_25_17,view_26,like_26,comment_26
VntIAS2-M2U,1257,38,0,4,1259,38,4,1265,38,4,1266,38,4,1269,38,4,1269,38,4,1270,38,4
Y_ziZev29ws,17698,111,0,6,17734,111,6,17760,111,6,17780,111,6,17792,111,6,17804,111,6,17816,111,6
WkzQJD5M4a4,43788,95,1710000,0,43801,95,0,43809,95,0,43815,95,0,43818,95,0,43821,95,0,43827,95,0
h7BTVFOAwkQ,3944704,40867,3410000,770,3955949,40936,770,3965622,41010,771,3968722,41034,771,3972031,41059,772,3974273,41081,772,3981229,41122,772
bMt81mNhuZA,114633,1837,3410000,36,115763,1855,36,116780,1869,36,117272,1872,36,117743,1882,36,117984,1883,36,118760,1891,36
3qVBPZoC2N8,470378,2888,149000,0,481940,2942,0,492609,2993,0,496405,3020,0,499819,3043,0,503157,3071,0,510585,3114,0
3qVBPZoC2N8,470101,2888,149000,0,481940,2942,0,492609,2993,0,496405,3020,0,499819,3043,0,503157,3071,0,510585,3114,0
H_0HW1cTDEY,50941,436,3410000,18,50950,436,18,50954,436,18,50954,436,18,50957,436,18,50957,436,18,50965,436,18
d0w0ClFnP3g,149033,750,0,38,151010,760,37,153403,769,38,153993,772,38,155317,777,38,155920,777,38,157169,779,38
Ll7l2KXygNg,4362360,6323,3210000,180,4393202,6358,180,4443295,6407,183,4471274,6422,183,4492215,6446,183,4504753,6452,183,4515144,6465,183
ihlAaL8WvmM,19985,154,393000,4,21006,157,4,22282,168,4,23019,172,4,23468,175,4,23949,176,4,24343,181,4
Mz2fJSSoFao,720,5,100000,1,720,5,1,722,5,1,722,5,1,727,5,1,727,5,1,727,5,1
qCu28o5Q3Pc,59050005,175974,37500000,0,59057474,175985,0,59064782,175998,0,59068013,176006,0,59075411,176027,0,59081339,176043,0,59096108,176086,0
TBl7b3amm3U,22983,356,100000,14,23181,358,15,23468,357,15,23593,358,15,23708,360,15,23729,361,15,23842,363,15
Oe2uBAkTGRk,5575257,18903,37500000,0,5576485,18910,0,5577544,18914,0,5577904,18916,0,5578321,18915,0,5578703,18915,0,5580003,18922,0
gvn1lTv3OwE,4608911,175888,50700000,5216,4612453,175924,5227,4615652,175959,5227,4616742,175974,5227,4618099,175985,5227,4619161,176000,5227,4621590,176036,5226
6FPk-dapH-M,89995,1034,8220000,128,89997,1034,128,89997,1034,128,89997,1034,128,89997,1034,128,89999,1034,128,90002,1034,128
OQ2AOK19gyw,36667,350,100000,29,36696,351,29,36720,351,29,36728,351,29,36739,352,29,36745,352,29,36753,351,29
YmCdg4wsNp4,97486,777,1710000,50,100023,797,52,102212,812,52,102799,818,52,103663,822,52,103932,823,52,104613,829,52
48fbdSscra8,2196409,10963,3410000,169,2197238,10974,169,2197924,10976,169,2198285,10979,169,2198529,10982,169,2198702,10985,169,2199766,10992,169
V0BYlqgJQU8,125183,1077,1710000,187,125320,1077,187,125431,1078,187,125483,1078,187,125524,1078,187,125559,1078,187,125612,1078,187
p_Y_MZolKww,126953,2944,3410000,17,126971,2944,17,126985,2945,17,126991,2945,17,126998,2944,17,126999,2944,17,127012,2944,17
navT204NXf8,1767,46,393000,0,1767,46,0,1767,46,0,1767,46,0,1767,46,0,1767,46,0,1767,46,0
aupZG4UeTeM,4095,7,100000,1,4096,7,1,4097,7,1,4098,7,1,4098,7,1,4098,7,1,4098,7,1
FW8fN3OqzCY,1821,44,393000,2,2410,52,2,2812,55,3,2960,57,3,3043,57,3,3119,57,3,3210,58,3
HIxE8jp2nig,180617,705,37500000,0,184829,716,0,188658,731,0,189963,735,0,191174,739,0,192227,743,0,194833,751,0
JqV9ccRDW40,666163,1952,37500000,0,666278,1952,0,666389,1952,0,666438,1952,0,666482,1952,0,666514,1952,0,666605,1952,0
IAYtG7f7mN8,32565,348,100000,15,32604,349,15,32673,351,15,32691,351,15,32712,351,15,32715,351,15,32730,352,15
EFsMqCnMN14,71787,1038,8220000,116,71790,1038,116,71792,1038,116,71792,1038,116,71792,1038,116,71793,1038,116,71794,1038,116
MvE5DvuiFlk,6880,148,0,4,7224,152,5,7541,154,5,7644,155,5,7795,156,5,7859,158,5,8184,162,5
tgEpOpaVr0Q,810219,8618,3410000,108,810289,8619,108,810367,8619,108,810386,8620,108,810422,8620,108,810447,8620,108,810521,8621,108
ryJgDL9jzKk,58702405,834340,50700000,21240,58725482,834456,21241,58745540,834542,21241,58752896,834572,21241,58761809,834610,21242,58768761,834648,21242,58784656,834710,21243
jZNWEPqZ7zw,10735328,193526,50700000,5658,10757614,193669,5662,10779523,193808,5666,10786741,193846,5666,10794578,193896,5666,10801035,193920,5666,10814980,193997,5668
CCSGelSCPGE,217053153,2623400,50700000,65596,217111627,2623728,65592,217171603,2624078,65588,217189553,2624212,65588,217216207,2624387,65587,217230061,2624441,65584,217275450,2624760,65582
f6Cswdm601A,73730534,676776,50700000,13512,73744123,676874,13514,73757893,676977,13512,73762946,677010,13512,73768710,677041,13513,73772689,677084,13512,73782750,677179,13512
kdNsQjTcbuM,22190,338,0,7,22369,339,7,22474,339,7,22529,340,7,22587,342,7,22613,343,7,22706,346,7
nnJrQCxwYdA,1070583,8973,3210000,397,1070789,8972,397,1071012,8973,397,1071124,8974,397,1071211,8975,397,1071275,8975,397,1071413,8978,397
e0O81fFgm30,90558039,0,37500000,0,90634709,0,0,90712056,0,0,90732372,0,0,90760159,0,0,90779949,0,0,90839093,0,0
YWnewvUBZaw,13281,138,393000,7,13283,138,7,13286,138,7,13286,138,7,13286,138,7,13286,138,7,13288,138,7
-Q_51g4rij4,2010902,40009,50700000,2001,2010910,40009,2001,2010922,40008,2001,2010924,40007,2001,2010929,40007,2001,2010931,40007,2001,2010936,40007,2001
88H9Htvx0Rw,199165,1897,1710000,93,200270,1901,93,201226,1908,93,201623,1910,93,202114,1911,94,202547,1914,94,203001,1917,94
ColSDWLAqQA,1616,22,0,2,1664,22,2,1746,22,2,1757,22,2,1768,22,2,1773,22,2,1797,23,2
SS0watOVTdk,5712,82,52400,2,5722,82,2,5731,82,2,5735,82,2,5738,82,2,5741,82,2,5748,82,2
Gd2mRpLdfiE,18566,231,100000,26,18576,231,26,18583,231,26,18588,231,26,18589,231,26,18590,231,26,18592,231,26
VGfDPH69m5E,32278695,71647,37500000,0,32293111,71698,0,32305361,71738,0,32310841,71746,0,32315231,71762,0,32319148,71768,0,32327970,71791,0
CcGlHOO_4PA,2146575,5828,50700000,161,2146594,5828,161,2146607,5827,161,2146609,5827,161,2146623,5827,161,2146625,5827,161,2146637,5827,161
aWP3wCSv7QM,7905,8,52400,0,8111,9,0,8519,9,0,8705,10,0,8862,10,0,8966,10,0,9058,10,0
2huy29b5xmQ,9533,196,100000,5,9571,197,5,9599,197,5,9611,198,5,9627,198,5,9631,198,5,9646,198,5
NaEkoLjH0Ww,2980768,2599,37500000,0,2981466,2600,0,2982084,2601,0,2982391,2602,0,2982540,2602,0,2982782,2602,0,2983347,2602,0
iD2rhdFRehU,191703234,942130,50700000,21493,191727107,942430,21495,191748575,942710,21496,191757818,942781,21498,191771258,942927,21499,191781368,943035,21499,191801444,943336,21503
YUlLZR4XZdo,70326,427,1710000,35,70415,427,35,70511,428,35,70571,428,35,70625,428,35,70660,428,35,70699,428,35
PBSPEYWEy_A,168985,1251,0,28,172223,1267,29,175131,1285,29,175924,1294,29,177373,1305,30,177989,1304,30,179566,1315,30
75b_9ktJNPI,213105,1548,52400,253,216161,1568,256,220628,1598,261,223039,1613,266,225053,1627,267,227393,1642,270,229674,1662,271
X4Eg4kHGkhI,52,3,0,1,52,3,1,53,3,1,53,3,1,54,3,1,54,3,1,56,3,1
wOgoxEjpjwY,6015,55,0,8,6246,56,8,6457,56,7,6523,57,7,6566,57,7,6597,57,7,6634,57,7
8A1n8dmYmwc,1320,4,52400,0,1321,4,0,1328,4,0,1337,4,0,1338,4,0,1339,4,0,1341,4,0
tjvqSSKE0lA,79266,320,0,12,90194,354,13,100001,377,15,101270,381,16,102794,385,16,103459,388,16,104462,391,16
3ItkRqqv2eQ,124901,1586,3410000,20,124905,1586,20,124906,1586,20,124908,1586,20,124908,1586,20,124909,1586,20,124916,1586,20
oVFHhdryfo4,18564,38,0,2,19875,39,3,21234,42,3,21628,42,3,21960,42,3,22096,42,3,22431,42,3
G1M5J32Cgm8,907034,7148,3210000,303,907445,7151,303,907888,7155,303,908048,7156,303,908206,7156,303,908327,7157,303,908621,7160,303
I_mS7V5g6iQ,204081,768,413000,78,204336,769,78,204591,769,78,204708,769,78,204798,769,78,204860,769,78,204925,769,78
lg2ksQmzhqI,30442,1867,3210000,165,30452,1867,165,30469,1867,165,30480,1867,165,30484,1868,165,30488,1869,165,30498,1869,165
ffYEFGeyw_s,17463,226,100000,36,17466,226,36,17470,226,36,17472,226,36,17475,226,36,17475,226,36,17476,226,36
el80MegLRDw,5685045,38600,0,345,5880284,39312,356,6231348,40552,371,6321634,40735,377,6480762,41333,383,6551570,41493,388,6647379,41865,395
HFVn-sj2jxA,399,19,27300,0,441,19,0,453,19,0,455,19,0,464,19,0,469,19,0,473,19,0
z-t2o0NI9GM,96884,764,3410000,7,96899,764,7,96911,764,7,96913,764,7,96914,764,7,96914,764,7,96924,764,7
mMNs_isJPfY,2843,67,393000,2,2869,67,2,2902,68,2,2908,68,2,2914,68,2,2921,68,2,2935,67,2
N6i-oT4PP2c,133687,1697,3410000,68,133733,1697,68,133767,1697,68,133782,1697,68,133806,1697,68,133821,1698,68,133856,1698,68
sT3trhKEIWo,911,40,393000,0,912,40,0,912,40,0,912,40,0,912,40,0,912,40,0,912,40,0
alY23DZ7n7M,899,39,393000,0,899,39,0,899,39,0,899,39,0,899,39,0,899,39,0,899,39,0
0tmfdi4_r4w,47539,205,1710000,9,47628,206,9,47722,206,9,47771,207,9,47818,207,9,47850,207,9,47887,207,9
7WXTH3R5INw,4034395,8128,37500000,0,4038811,8138,0,4041720,8142,0,4042903,8144,0,4043962,8148,0,4044964,8150,0,4046823,8154,0
fGiwS2vMIk0,44010,1063,297000,116,44025,1063,116,44055,1063,116,44060,1063,116,44067,1063,116,44081,1063,116,44105,1063,116
HnhrOTtSrhc,60173,634,3410000,24,60184,634,24,60188,634,24,60191,634,24,60193,634,24,60194,634,24,60201,634,24
ZZMZiBCRX4c,114020259,401402,50700000,8326,114038560,401464,8327,114055814,401518,8329,114061217,401542,8329,114069012,401570,8329,114073521,401577,8330,114085449,401632,8328
r9cuP04gJOY,13557,177,100000,13,13563,177,13,13569,177,13,13571,177,13,13574,177,13,13575,177,13,13581,177,13
fLmvhgR-bvM,41447,62,0,1,41470,62,1,41479,62,1,41483,62,1,41497,62,1,41503,62,1,41536,62,1
Rblwisx8X7Y,11685081,41112,1710000,2125,11752467,41404,2133,11833586,41770,2153,11867233,41928,2157,11898684,42085,2166,11916692,42136,2171,11942246,42225,2175
IzC2N06v0T8,49106,568,1710000,34,51058,594,34,53146,616,38,53798,625,38,54690,630,38,54962,633,38,55562,638,39
4BzZhGcLg7U,558832,3196,37500000,0,559820,3197,0,560742,3198,0,561187,3198,0,561499,3198,0,561824,3199,0,562406,3201,0
R1pG5RyXS94,5517,62,297000,16,5517,62,16,5518,62,16,5518,62,16,5519,62,16,5520,62,16,5520,62,16
UUH4juA4ATw,22296,1412,3410000,12,22301,1412,12,22301,1412,12,22302,1412,12,22303,1412,12,22304,1411,12,22307,1411,12
gvMKWniSid8,467,13,393000,1,467,13,1,467,13,1,467,13,1,467,13,1,467,13,1,471,13,1
L0vyHnBbjS0,45398,2707,3410000,26,45404,2707,26,45410,2707,26,45410,2706,26,45415,2706,26,45415,2706,26,45423,2706,26
qJSPg7NsavI,1337396,7525,1710000,569,1348617,7593,573,1364798,7703,576,1372240,7777,581,1382041,7858,588,1384723,7863,588,1389688,7883,588
nBVH5pW8Hck,5616,82,0,10,5618,82,10,5625,82,10,5627,82,10,5627,82,10,5628,82,10,5629,82,10
SOJlXSBfYAs,193081,840,297000,98,193085,840,98,193092,840,98,193094,840,98,193094,840,98,193095,840,98,193095,840,98
hhvKXlfwSDU,757378,7254,8220000,1262,757481,7255,1262,757557,7256,1262,757604,7257,1262,757640,7257,1262,757685,7258,1262,757752,7259,1262
qMJcPyuNZv8,129214,296,52400,3,130052,297,3,131441,297,3,132151,299,3,132594,299,3,132992,302,3,133282,303,3
Eg0RI6B9zZ0,213450,1060,413000,69,213812,1061,69,214194,1064,69,214401,1065,69,214576,1065,69,214687,1065,69,214778,1066,68
Q2AGWDcKrIg,91478,945,1710000,109,91501,945,109,91536,945,109,91541,945,109,91550,945,109,91557,945,109,91566,945,109
9p8bLtZmNmI,2921,36,6190,1,2926,36,1,2935,36,1,2940,36,1,2943,36,1,2946,36,1,2947,36,1
A8WuN9tRl8g,609023,354,3210000,69,609025,354,69,609025,354,69,609025,354,69,609025,354,69,609025,354,69,609025,354,69
n0ls3O7kDn4,13565,29,1710000,0,13565,29,0,13569,29,0,13569,29,0,13569,29,0,13569,29,0,13571,29,0
sRWMl9-Dxmk,40953,463,297000,46,40954,463,46,40957,463,46,40959,463,46,40965,463,46,40968,463,46,40970,463,46
JznXx1Ns374,74425503,332757,50700000,9143,74439800,332802,9147,74456318,332836,9149,74461815,332842,9150,74468460,332851,9150,74473165,332863,9150,74484500,332896,9150
O5zmcJTgwtE,33972,609,0,9,34395,615,9,34668,619,10,34727,620,10,34953,624,10,34992,624,10,35249,626,10
48pE-o32snc,6146137,9608,37500000,0,6151013,9614,0,6155468,9621,0,6157533,9623,0,6159438,9627,0,6161211,9628,0,6165682,9634,0
QFfJHv-ZuRk,2385,34,393000,0,2388,34,0,2388,34,0,2388,34,0,2388,34,0,2388,34,0,2388,34,0
Kkk_BqsBMoM,12063,186,100000,4,12085,186,4,12101,186,4,12105,186,4,12110,186,4,12111,186,4,12122,186,4
QmSyAVojcXw,19573,143,0,6,20251,144,6,21393,151,6,21631,152,6,22157,157,6,22359,157,6,22624,158,6
4XSVFYIsPgM,22107,169,0,5,22244,169,5,22324,169,5,22343,169,5,22363,169,5,22369,169,5,22384,169,5
pw3PhhSfcQg,16581839,51257,3210000,1605,16691222,51540,1611,16889189,51909,1617,16986714,52078,1624,17064766,52237,1627,17105848,52310,1629,17143264,52400,1634
llTiAtoxsXc,155,5,0,1,161,5,1,178,5,1,183,5,1,188,5,1,189,5,1,194,5,1
ziK2RRL3jBY,105334,467,0,20,110282,480,20,115192,496,20,116609,499,20,120260,511,20,121793,516,20,124549,525,20
dfBtIfAekGA,112919,1369,0,30,113572,1375,30,113999,1382,31,114140,1382,31,114275,1384,31,114361,1385,31,114506,1385,31
ieiN4H75PE0,103636,252,1710000,0,104241,252,0,105074,253,0,105355,253,0,105652,253,0,105820,253,0,106191,254,0
N0cCFgAIMts,901,31,393000,0,902,31,0,906,31,0,906,31,0,906,31,0,907,31,0,908,31,0
WmDulG-8wNQ,3252,44,52400,4,3265,44,4,3297,44,4,3313,45,4,3323,45,4,3324,45,4,3335,45,4
39gV_jM0ZiY,48542,989,8220000,58,48548,990,58,48552,990,58,48553,990,58,48553,990,58,48556,990,58,48569,992,58
UV8d5HVaDpU,20865,162,297000,40,20865,162,40,20869,162,40,20871,162,40,20874,162,40,20877,162,40,20877,162,40
zENBDvLZWt4,35193,500,100000,19,36438,511,19,38102,527,20,38698,537,20,39445,545,20,39650,545,20,40518,555,20
zMu8Emgmma8,1166,14,0,2,1167,14,2,1167,14,2,1169,14,2,1169,14,2,1169,14,2,1170,14,2
rB1kLUoVCiQ,2792,8,100000,0,2792,8,0,2793,8,0,2795,8,0,2795,8,0,2795,8,0,2795,8,0
3xOFVWMuam0,14274,157,0,5,14298,157,5,14320,157,5,14323,157,5,14330,157,5,14333,157,5,14360,157,5
vzWVYjWFL50,4068865,167596,50700000,914,4070061,167638,914,4071126,167668,913,4071458,167676,913,4071929,167696,913,4072271,167711,913,4073216,167740,912
rnVnRgwTfzE,84297,266,52400,10,85397,268,10,87336,269,10,88685,271,10,89432,275,10,89962,276,10,90374,277,10
EQIMPWTSrdU,815,34,393000,1,827,34,1,849,34,1,863,34,1,881,35,1,889,35,1,897,35,1
2dzYtCQQOcY,2380403,78019,50700000,3286,2380610,78016,3285,2380783,78022,3285,2380854,78021,3286,2380929,78022,3286,2380978,78023,3286,2381133,78024,3286
DHvxNQEFu8E,142725,774,8220000,70,142738,774,70,142759,774,70,142766,774,70,142768,774,70,142772,774,70,142778,774,70
9DLYjqF01O8,61505,2200,297000,184,61762,2209,184,61970,2220,185,62040,2221,186,62110,2226,186,62219,2228,186,62418,2236,186
28SXueGvtDM,42042,223,297000,34,42110,224,34,42168,224,34,42205,224,34,42242,224,34,42283,224,34,42326,225,34
ZHkcl2ub9G0,11659,106,52400,4,11835,109,4,11982,110,4,12116,111,4,12193,112,4,12270,113,4,12357,113,4
KxVlZHPgZC0,430631,2166,8220000,191,430640,2166,191,430644,2166,191,430647,2167,191,430648,2167,191,430650,2167,191,430657,2167,191
A8MZ5UCRj1E,98842,333,1710000,8,99163,335,8,99400,338,8,99485,337,8,99603,339,8,99677,339,8,99807,340,8
zcFTHEg2D_g,185788,1319,1710000,68,187573,1327,68,190749,1350,69,192510,1367,70,194126,1374,69,194760,1375,70,195508,1387,70
orJSJGHjBLI,264890425,3190535,50700000,136955,265989687,3195602,137072,267084820,3200219,137124,267459777,3201748,137164,267903821,3203950,137201,268284590,3205522,137229,269127165,3210012,137271
k4cUUfaQVsA,707203,2383,37500000,0,714833,2398,0,721986,2415,0,724606,2421,0,727199,2425,0,729569,2428,0,734651,2441,0
PEH2lp3Y0d4,17742,283,1710000,65,17754,283,65,17766,283,65,17770,283,65,17774,283,65,17778,283,65,17783,283,65
oQ4LxDLQMQk,1619697,9747,3210000,289,1620386,9751,289,1621327,9752,289,1621712,9752,289,1621821,9752,289,1621907,9752,289,1622214,9755,289
iuXHTc4dxZU,17896,219,0,5,17933,219,5,17963,219,5,17974,219,5,17997,219,5,18008,220,5,18045,220,5
OZhy5sVytf8,93664,699,3410000,31,93717,699,31,93776,699,31,93792,700,31,93821,701,31,93840,701,31,93891,701,31
rP3OFvJsZAA,74688,322,1710000,9,75158,323,9,75619,326,9,75772,325,9,75907,325,9,75995,325,9,76143,326,9
whYVcnoTCAI,662739,2374,37500000,0,663069,2375,0,663255,2375,0,663342,2375,0,663374,2376,0,663442,2375,0,663607,2375,0
QXUswwfD2oQ,69287,116,52400,1,70188,116,1,71736,116,1,72612,117,1,73286,117,1,73824,118,1,74222,118,1
c7T4dozWNVY,1219404,62091,50700000,2883,1219522,62092,2882,1219614,62093,2882,1219646,62093,2882,1219700,62093,2882,1219750,62093,2882,1219856,62093,2882
km85x5eVKeo,7552526,29819,37500000,0,7560757,29824,0,7566488,29821,0,7568231,29821,0,7570182,29821,0,7571959,29820,0,7573487,29821,0
QOAkVCigk5Y,15735452,86675,297000,4677,15766157,86977,4686,15812836,87380,4694,15828997,87518,4698,15845072,87686,4706,15855999,87776,4710,15873547,87930,4714
MOPqv1Pp70s,33870,442,100000,21,33968,442,21,34075,442,21,34105,443,21,34136,443,21,34147,443,21,34187,443,21
Me1oyaPmsOM,152,6,0,2,153,6,2,153,6,2,153,6,2,153,6,2,153,6,2,154,6,2
maLJbH4KyVU,8499511,187307,50700000,3811,8501080,187315,3812,8502518,187319,3812,8502937,187323,3812,8503459,187326,3812,8503864,187327,3812,8504913,187334,3812
5kby-Kol7XE,826575,41463,50700000,836,826582,41464,836,826591,41463,836,826593,41463,836,826596,41463,836,826597,41463,836,826606,41463,836
0s93qQjjYvw,1816,62,393000,0,1817,62,0,1817,62,0,1817,62,0,1818,62,0,1818,62,0,1818,62,0
REDpEBFjdXA,79688,404,297000,44,79696,404,44,79702,404,44,79703,404,44,79705,404,44,79708,404,44,79712,404,44
0XOfXnq8nR0,140218,806,0,23,142925,816,23,147204,831,23,148266,838,23,150505,850,23,151697,855,23,153974,867,24
0myr2UaONTM,506332,1327,37500000,0,506812,1328,0,507235,1331,0,507416,1331,0,507562,1331,0,507720,1330,0,507978,1330,0
fEZC-HIKIMc,33338,133,413000,10,33346,133,10,33354,133,10,33364,133,10,33372,133,10,33375,133,10,33375,133,10
R4Md4XJOJ6A,3118196,4440,37500000,0,3120428,4439,0,3122149,4443,0,3122778,4444,0,3123317,4447,0,3123937,4447,0,3125678,4452,0
YBFxix0N9y4,56517,4451,3410000,13,56577,4451,13,56619,4451,13,56633,4450,13,56653,4450,13,56669,4451,13,56726,4451,13
fQBYU8GBpt0,109072,1583,3410000,23,109074,1583,23,109076,1583,23,109076,1583,23,109078,1583,23,109080,1583,23,109087,1583,23
5mSezvKLxVM,619064,4561,8220000,668,619068,4561,668,619074,4561,668,619074,4561,668,619075,4561,668,619079,4561,668,619080,4561,668
besQRfkY-eI,21773,2860,3410000,11,21778,2860,11,21784,2861,11,21785,2860,11,21785,2859,11,21785,2859,11,21791,2859,11
3EgrDuG1-w0,87772,595,3410000,26,87775,595,26,87778,595,26,87779,595,26,87780,595,26,87780,595,26,87781,595,26
xFM-FX2myf4,29751,170,0,13,29907,170,13,30000,170,13,30028,170,13,30042,170,13,30051,170,13,30107,170,13
GMjcel1T19M,109085,1207,3210000,156,109085,1207,156,109085,1207,156,109085,1207,156,109085,1207,156,109085,1207,156,109085,1207,156
Xhb9PKzN0eo,1344495,4968,37500000,0,1347632,4981,0,1350519,4988,0,1351207,4990,0,1352311,4993,0,1352958,4993,0,1354731,4997,0
CRvHL5CB4Rg,25327,214,100000,8,25335,214,8,25339,214,8,25340,214,8,25342,214,8,25343,214,8,25345,214,8
RXj7h2JS-pY,3252720,12751,3410000,195,3254024,12760,195,3255104,12768,195,3255410,12775,195,3255747,12777,195,3255847,12777,195,3256580,12779,195
kB0o3yrv67c,1923,43,393000,0,1923,43,0,1926,43,0,1929,43,0,1930,43,0,1930,43,0,1933,43,0
QgAhXz87dWw,14719,187,100000,18,14722,187,18,14726,187,18,14726,187,18,14727,187,18,14727,187,18,14729,187,18
wBprn_zNN1I,59305,603,100000,20,59362,604,20,59445,604,20,59460,604,20,59471,605,20,59482,605,20,59502,605,20
wpNUYgtWc5I,5102704,9049,37500000,0,5109430,9065,0,5115339,9077,0,5117613,9089,0,5120566,9096,0,5122009,9096,0,5125603,9104,0
9un7yFpFuV8,222678,1239,297000,43,223829,1245,43,225085,1255,43,225677,1258,43,226190,1262,43,226668,1262,43,227140,1264,43
0cD1yJY3oO8,1141406,443,3210000,20,1141455,443,20,1141507,443,20,1141533,443,20,1141545,443,20,1141565,443,20,1141601,443,20
HdVxqhbUwv4,1465,49,393000,1,1465,49,1,1465,49,1,1465,49,1,1465,49,1,1465,49,1,1465,49,1
1B2Oql85c5c,274430,190,3210000,27,274430,190,27,274430,190,27,274430,190,27,274430,190,27,274430,190,27,274430,190,27
xpFO7QxZrmY,13997,147,393000,4,14109,147,3,14193,147,3,14216,147,3,14235,147,3,14249,147,3,14283,147,3
zC4sW62_ewU,15962467,53101,37500000,0,15972997,53131,0,15985815,53169,0,15988786,53176,0,15995829,53197,0,16000992,53205,0,16027051,53266,0
F6c4ojn52ak,12813,127,393000,4,13219,129,4,13608,131,4,13868,133,4,13988,134,4,14136,134,4,14241,134,4
YsihQ4t0JHY,70539,191,3210000,25,70539,191,25,70540,191,25,70540,191,25,70540,191,25,70540,191,25,70540,191,25
OyPIV4ZvM2g,402,3,100000,0,402,3,0,403,3,0,403,3,0,403,3,0,404,3,0,404,3,0
zwHHxbuxgg0,145849,2195,52400,98,146116,2196,98,146490,2198,98,146694,2199,98,146865,2207,98,147059,2208,98,147235,2209,98
7CreAUnmPhE,10968,133,1710000,30,11118,133,30,11321,134,30,11419,134,30,11515,134,30,11609,135,30,11781,135,30
usKHcvX4zBw,354577,847,3210000,149,354580,847,149,354584,847,149,354584,847,149,354584,847,149,354586,847,149,354588,847,149
Vnd_JK6u4wA,33754260,88307,37500000,0,33762332,88337,0,33769484,88365,0,33772052,88372,0,33775471,88384,0,33778079,88392,0,33784886,88409,0
CjAyHdHIq58,67453,1420,0,19,68031,1429,19,68502,1438,19,68646,1438,19,68862,1443,19,68929,1443,20,69314,1447,20
iKaBgWwlkdg,30325,158,52400,5,30445,159,5,30623,159,5,30747,159,5,30811,159,5,30874,160,5,30964,160,5
9-1ySd3FDNw,28633,254,393000,6,29332,260,6,30502,265,6,31135,269,6,31537,274,6,31920,275,6,32235,276,6
g-Ns3G_yuoE,69097,1506,0,16,69995,1525,16,70640,1537,16,70837,1538,16,71184,1545,17,71294,1548,17,71828,1553,17
EsVCF_xn-E0,9795,71,27300,5,9802,71,5,9813,71,5,9821,71,5,9827,71,5,9832,71,5,9833,71,5
uuoEbYlVdPo,183283,652,3210000,63,183284,652,63,183285,652,63,183287,652,63,183288,652,63,183288,652,63,183289,652,63
Vbdxi9VU4_M,5670109,92691,50700000,1742,5670858,92695,1742,5671562,92697,1742,5671825,92700,1742,5672104,92705,1742,5672353,92705,1742,5672976,92713,1742
BvPpj7NIL8Q,24820645,100283,37500000,0,24920731,100855,0,25077407,101773,0,25127279,102150,0,25240458,102909,0,25295155,103120,0,25540590,104632,0
BywDOO99Ia0,7724527,47244,3410000,828,7732188,47295,828,7738134,47340,827,7740106,47352,827,7743188,47380,827,7744662,47390,827,7751388,47433,827
CuOajJ70R6M,935123,13085,3410000,225,935385,13090,225,935604,13089,225,935706,13090,225,935837,13090,225,935891,13090,225,936158,13091,225
AQcFza4UGaw,73632,1246,3410000,22,73638,1246,22,73640,1246,22,73642,1245,22,73644,1245,22,73645,1245,22,73650,1246,22
CmvqI9qzvmg,943,37,393000,0,943,37,0,944,37,0,944,37,0,944,37,0,944,37,0,944,37,0
-bnbkLE4kPc,30916476,0,37500000,0,30917090,0,0,30917623,0,0,30917912,0,0,30918131,0,0,30918351,0,0,30918944,0,0
rbtdIYo713c,176324,1502,3410000,51,176432,1502,53,176553,1505,53,176598,1505,53,176632,1505,53,176677,1505,53,176781,1507,53
yJAjovDHCq8,238877,798,37500000,0,243507,803,0,246913,808,0,248147,812,0,249839,817,0,250823,820,0,253324,825,0
fe93tEyZARo,38312084,95579,37500000,0,38337972,95632,0,38366497,95716,0,38378881,95750,0,38394926,95804,0,38407260,95853,0,38448919,95993,0
jLNlNK7O0Mc,391741,1984,0,52,400268,2022,53,408047,2046,53,410028,2049,53,414410,2078,53,416633,2083,55,421167,2099,55
HuEFGUOgzZ8,4462,132,1710000,29,4517,132,29,4579,133,29,4602,133,29,4621,133,29,4635,133,29,4653,133,29
nSDgHBxUbVQ,1173592183,6052795,50700000,165593,1173933374,6054749,165614,1174262967,6056480,165623,1174386536,6057076,165635,1174509209,6057698,165645,1174602560,6058222,165647,1174827699,6059646,165643
SlqwBuuc4bs,2949,10,100000,0,2952,10,0,2955,10,0,2959,10,0,2960,10,0,2960,10,0,2961,10,0
j9gXQZQUI0M,7769,150,0,6,7861,151,6,7938,153,7,7981,153,7,8017,153,7,8044,153,7,8071,153,7
l5zweUZqC8Q,4943164,9917,52400,189,4950080,9930,189,4963914,9942,189,4969168,9949,189,4977318,9954,189,4981512,9956,189,4984680,9959,189
6PGv6LF9aTg,2522766,1649,3210000,111,2535004,1654,111,2565259,1660,111,2567242,1660,111,2571187,1663,111,2573133,1664,111,2575547,1665,111
NNyU6AvQjKg,13328,275,0,38,14350,285,57,15550,294,58,16086,299,58,16558,304,58,16936,304,58,17317,306,59
aEdCt01dDfU,10450,68,413000,5,10517,68,5,10610,69,5,10659,70,5,10691,70,5,10699,70,5,10711,70,5
